group_name	nce	contrast_angle
Unmodified	31.553942	0.883951
Oxidation	31.755650	0.793171
Unmodified	32.271916	0.820870
Acetyl	31.027719	0.897513
mixed	34.999999	0.789185
Unmodified	34.999999	0.637385
Unmodified	34.999999	0.614781
TMT6plex	32.709184	0.766751
Phospho	31.267777	0.840170
mixed	34.999999	0.600601
Oxidation	32.388720	0.854650
TMT6plex	34.999999	0.459335
TMT6plex	34.999999	0.773962
TMT6plex	32.594666	0.588745
Unmodified	34.999999	0.894967
Unmodified	31.547385	0.891193
Acetyl	31.120557	0.894575
Unmodified	34.295037	0.587543
Unmodified	33.564654	0.746634
Unmodified	32.781771	0.910172
TMT6plex	32.993659	0.838629
Unmodified	34.999999	0.675244
Phospho	29.483595	0.898444
mixed	34.999999	0.481245
Unmodified	32.344145	0.832213
Unmodified	32.068816	0.898033
Unmodified	33.218253	0.793828
TMT6plex	32.513437	0.738317
TMT6plex	31.937873	0.896264
Unmodified	31.610155	0.906109
TMT6plex	32.389575	0.549963
Oxidation	32.136777	0.835718
Oxidation	32.376924	0.875736
Unmodified	34.999999	0.758879
Oxidation	32.472065	0.913429
Phospho	34.999999	0.556561
Unmodified	34.999999	0.913849
mixed	34.999999	0.945664
Unmodified	33.888054	0.756371
Unmodified	32.566270	0.841781
Unmodified	34.999999	0.852545
TMT6plex	33.327219	0.801733
Oxidation	31.195468	0.874806
Unmodified	33.564654	0.934929
Phospho	31.142750	0.928586
TMT6plex	34.999999	0.692551
Oxidation	32.384002	0.765672
TMT6plex	31.805050	0.320733
TMT6plex	34.999999	0.599638
TMT6plex	33.970168	0.636104
TMT6plex	32.961944	0.955890
Unmodified	31.730083	0.852601
Phospho	31.699416	0.893974
TMT6plex	34.999999	0.769136
TMT6plex	31.538099	0.330836
Acetyl	32.850775	0.885588
Oxidation	34.999999	0.762219
Unmodified	32.180163	0.786815
TMT6plex	34.999999	0.890958
Unmodified	32.505691	0.968990
Unmodified	32.197309	0.858571
Unmodified	34.999999	0.901364
Unmodified	32.917714	0.855643
TMT6plex	32.413846	0.863444
Unmodified	31.998938	0.840592
Oxidation	31.315413	0.410593
Unmodified	31.599349	0.821410
Oxidation	31.928077	0.878975
Unmodified	34.999999	0.915309
Unmodified	34.999999	0.488457
Unmodified	32.687995	0.586528
Unmodified	32.046884	0.920095
Unmodified	34.999999	0.884872
Unmodified	31.164593	0.903267
Unmodified	32.621869	0.742448
TMT6plex	34.999999	0.521642
mixed	31.495294	0.850473
TMT6plex	31.879193	0.942203
Unmodified	34.999999	0.705359
Unmodified	32.342768	0.852049
Oxidation	32.736257	0.890522
Phospho	32.177931	0.898019
Oxidation	32.770714	0.748757
Unmodified	32.395700	0.824030
Oxidation	34.999999	0.161378
TMT6plex	34.999999	0.628042
Unmodified	34.056026	0.920002
mixed	34.999999	0.675736
Unmodified	34.999999	0.917076
TMT6plex	32.644680	0.803843
Unmodified	31.694925	0.869746
TMT6plex	34.999999	0.870952
Unmodified	32.344145	0.905758
mixed	34.999999	0.711524
Unmodified	32.392740	0.879397
TMT6plex	32.128289	0.883655
Oxidation	31.949458	0.776278
Unmodified	32.771632	0.644578
Unmodified	31.628105	0.822946
Oxidation	33.235177	0.881893
TMT6plex	31.116107	0.971686
mixed	34.999999	0.791566
TMT6plex	34.129271	0.726179
Unmodified	31.413355	0.934703
Unmodified	32.430753	0.355035
TMT6plex	34.999999	0.817158
TMT6plex	33.924454	0.556000
Methyl	34.999999	0.701401
Unmodified	32.197309	0.840877
Acetyl	31.043583	0.871848
TMT6plex	34.999999	0.557875
Oxidation	30.960846	0.741059
Unmodified	33.869001	0.787965
Unmodified	32.587811	0.881847
Unmodified	31.212011	0.929617
Unmodified	34.999999	0.530448
Oxidation	32.117066	0.944242
Unmodified	32.753602	0.823414
Acetyl	31.187838	0.936836
Unmodified	34.999999	0.870497
TMT6plex	32.466337	0.923368
Unmodified	32.476875	0.937628
Unmodified	32.419211	0.924940
Unmodified	31.779122	0.835390
Unmodified	32.457730	0.912528
Oxidation	34.999999	0.775261
mixed	32.725054	0.864153
Unmodified	31.467578	0.949732
mixed	32.936183	0.893473
Acetyl	33.152649	0.877308
Unmodified	31.693015	0.941978
Unmodified	33.930707	0.860538
Phospho	34.999999	0.724402
TMT6plex	33.796942	0.851065
Unmodified	32.583708	0.924954
Unmodified	34.999999	0.906081
Unmodified	32.853928	0.875908
Unmodified	32.768369	0.930223
Unmodified	32.648718	0.924543
TMT6plex	34.999999	0.781539
TMT6plex	33.204722	0.790446
Unmodified	31.884602	0.944014
Unmodified	31.642035	0.722574
TMT6plex	33.704185	0.960936
Phospho	31.911486	0.855140
TMT6plex	32.554650	0.915267
Unmodified	32.522315	0.907329
TMT6plex	33.658370	0.960461
TMT6plex	33.599874	0.929835
Acetyl	31.205910	0.819324
Unmodified	34.999999	0.671802
mixed	31.014660	0.785623
Unmodified	34.999999	0.052248
Oxidation	34.999999	0.813567
TMT6plex	32.422566	0.697783
Phospho	32.021710	0.833790
mixed	34.999999	0.711549
TMT6plex	31.268546	0.301300
Phospho	32.497272	0.893370
TMT6plex	32.614973	0.654212
Unmodified	34.999999	0.814630
Unmodified	34.999999	0.873425
GlyGly (Ub)	31.875512	0.933793
TMT6plex	34.340182	0.882904
TMT6plex	31.872103	0.685717
Unmodified	33.208820	0.921445
TMT6plex	33.296481	0.316902
Oxidation	32.441971	0.919039
Unmodified	31.835425	0.706869
GlyGly (Ub)	31.959471	0.740805
TMT6plex	32.601023	0.967898
mixed	34.999999	0.786714
Oxidation	29.635549	0.865293
TMT6plex	34.999999	0.777536
Phospho	34.999999	0.810127
mixed	31.893820	0.912070
TMT6plex	33.328572	0.940378
Unmodified	34.999999	0.535032
mixed	32.209933	0.881080
Unmodified	34.999999	0.931334
Unmodified	32.278258	0.873885
TMT6plex	32.791233	0.820682
TMT6plex	32.158536	0.906665
Unmodified	32.376924	0.684421
TMT6plex	31.692848	0.796491
Unmodified	32.542738	0.709678
Oxidation	33.982146	0.902537
TMT6plex	32.789519	0.640070
TMT6plex	34.858680	0.729171
Unmodified	32.374290	0.951604
Unmodified	31.531250	0.647573
Unmodified	32.459447	0.420486
TMT6plex	32.255626	0.909880
Unmodified	32.644516	0.937032
TMT6plex	32.709184	0.917235
TMT6plex	34.999999	0.875487
TMT6plex	34.999999	0.796625
Oxidation	31.555659	0.775222
Oxidation	31.369823	0.847142
Unmodified	32.337877	0.911247
Unmodified	32.374242	0.899399
Phospho	34.999999	0.933666
Unmodified	32.388720	0.906043
Acetyl	34.999999	0.922730
Unmodified	33.457100	0.457664
GlyGly (Ub)	32.283914	0.886565
Unmodified	32.401568	0.957785
Oxidation	31.305042	0.924030
Unmodified	34.999999	0.944389
TMT6plex	34.999999	0.440085
Unmodified	32.041380	0.895027
Unmodified	33.088017	0.749862
TMT6plex	33.885643	0.845286
Unmodified	32.374290	0.922267
TMT6plex	33.967534	0.850199
TMT6plex	31.784838	0.575308
Unmodified	34.999999	0.674623
Unmodified	32.534742	0.955037
TMT6plex	34.999999	0.971880
Unmodified	32.273281	0.875750
Unmodified	32.213673	0.800367
TMT6plex	26.794460	0.897241
Unmodified	31.690833	0.965887
Phospho	32.064530	0.877696
Acetyl	34.999999	0.538013
Unmodified	31.256965	0.773266
TMT6plex	40.366924	0.840008
Unmodified	32.177266	0.904985
Unmodified	33.049792	0.746441
Unmodified	32.025096	0.731039
Unmodified	32.395700	0.886041
TMT6plex	33.557588	0.148949
Unmodified	31.294003	0.874668
TMT6plex	32.164741	0.744174
Deamidation	34.999999	0.893458
Unmodified	33.360800	0.641705
TMT6plex	34.999999	0.782412
TMT6plex	33.930707	0.796563
Unmodified	33.326924	0.545891
Oxidation	32.423359	0.901966
mixed	32.837957	0.879796
GlyGly (Ub)	32.041687	0.937396
Unmodified	31.153959	0.751962
Unmodified	31.803918	0.959964
Phospho	32.055572	0.901001
Oxidation	32.898754	0.898744
Unmodified	32.090876	0.929053
Unmodified	32.014257	0.818800
mixed	33.086181	0.698838
TMT6plex	31.595802	0.765556
mixed	32.276890	0.871310
Unmodified	34.999999	0.944759
Unmodified	31.538346	0.973861
Unmodified	32.874814	0.764564
Unmodified	31.920320	0.548911
Oxidation	34.999999	0.312679
Unmodified	32.474053	0.666721
Unmodified	34.999999	0.881550
Phospho	32.209408	0.867228
Unmodified	32.577595	0.629041
Unmodified	31.641611	0.806828
Unmodified	33.784628	0.919026
TMT6plex	34.115759	0.607215
Unmodified	31.908268	0.836280
Oxidation	32.125983	0.885248
Unmodified	34.126595	0.402988
TMT6plex	32.554650	0.832451
Oxidation	34.999999	0.600701
TMT6plex	39.817077	0.916580
Oxidation	31.896648	0.926744
Unmodified	32.180163	0.961839
TMT6plex	33.395454	0.802005
TMT6plex	32.554650	0.939073
TMT6plex	31.116107	0.859292
TMT6plex	31.446326	0.751696
Unmodified	31.474647	0.823037
Unmodified	32.553276	0.895412
TMT6plex	32.335448	0.690253
Phospho	31.147832	0.906205
TMT6plex	32.158536	0.936467
Unmodified	34.999999	0.668085
Acetyl	34.999999	0.979593
TMT6plex	32.751438	0.783499
Unmodified	32.304519	0.875895
Unmodified	34.999999	0.870920
Unmodified	33.997020	0.944254
Unmodified	32.505691	0.847532
mixed	31.879193	0.874402
mixed	34.999999	0.737518
Unmodified	30.613866	0.809680
TMT6plex	33.180621	0.762911
Unmodified	31.688330	0.950945
Unmodified	34.999999	0.820209
Deamidation	34.999999	0.834915
TMT6plex	34.999999	0.810937
Unmodified	34.999999	0.869336
Unmodified	33.348861	0.726487
mixed	34.999999	0.669919
Unmodified	32.961547	0.915178
TMT6plex	32.093611	0.861963
Oxidation	33.887535	0.671607
Phospho	34.999999	0.810308
TMT6plex	34.999999	0.853150
Unmodified	34.999999	0.783360
Unmodified	32.214430	0.788972
Phospho	34.999999	0.968054
Unmodified	32.444301	0.876412
TMT6plex	39.995661	0.847718
Unmodified	33.593172	0.756718
Unmodified	33.007959	0.940413
TMT6plex	34.206864	0.898552
TMT6plex	32.856533	0.911351
Oxidation	31.391966	0.916615
mixed	32.592231	0.228483
mixed	33.982152	0.587031
TMT6plex	34.999999	0.590451
mixed	33.869329	0.739656
Phospho	31.511518	0.486039
Unmodified	32.221478	0.830380
TMT6plex	33.204722	0.861674
Unmodified	32.683265	0.694573
TMT6plex	34.999999	0.550105
Methyl	34.999999	0.790046
mixed	31.915262	0.916532
Oxidation	31.884602	0.889192
Unmodified	32.624337	0.889285
Unmodified	32.500419	0.913790
Oxidation	34.999999	0.881025
TMT6plex	31.600237	0.683079
Phospho	32.038280	0.534039
TMT6plex	34.999999	0.711509
mixed	34.832254	0.764289
GlyGly (Ub)	32.283914	0.765623
TMT6plex	31.805050	0.740151
TMT6plex	30.690438	0.760612
TMT6plex	32.422566	0.711993
Oxidation	34.999999	0.730043
Oxidation	32.494554	0.894436
Unmodified	32.588777	0.821754
Oxidation	34.999999	0.845264
Unmodified	34.999999	0.158733
Oxidation	33.235177	0.836261
Unmodified	33.434862	0.951459
Unmodified	32.205659	0.915681
TMT6plex	34.450355	0.714118
Unmodified	32.419211	0.942219
TMT6plex	34.999999	0.748659
Oxidation	34.999999	0.162542
Unmodified	31.543267	0.910023
Unmodified	31.629983	0.891132
Unmodified	32.333964	0.885043
Unmodified	33.662283	0.626864
Unmodified	34.999999	0.361491
TMT6plex	32.158536	0.792412
Phospho	34.999999	0.857728
TMT6plex	32.392552	0.739295
Acetyl	31.124339	0.895109
Unmodified	32.610592	0.852526
TMT6plex	34.999999	0.641765
Unmodified	32.271916	0.862353
Unmodified	31.599349	0.919068
mixed	34.999999	0.729211
Unmodified	33.007959	0.856372
Unmodified	32.481170	0.651433
Phospho	31.000710	0.903335
Unmodified	32.430753	0.818310
TMT6plex	33.720443	0.560276
mixed	32.725054	0.919344
Unmodified	32.426238	0.876971
mixed	32.672614	0.936154
mixed	32.701525	0.730962
TMT6plex	32.093611	0.923685
GlyGly (Ub)	32.383034	0.876300
Unmodified	32.349873	0.897851
Phospho	31.013682	0.839045
Acetyl	31.403515	0.957276
TMT6plex	31.165531	0.929222
mixed	32.438168	0.862423
Unmodified	34.999999	0.936335
Unmodified	34.999999	0.939556
Unmodified	33.321324	0.708411
Unmodified	32.500571	0.936996
Unmodified	31.631762	0.737943
Unmodified	34.999999	0.828728
Acetyl	31.080842	0.753198
Unmodified	32.954213	0.968923
Oxidation	32.117066	0.769174
Unmodified	31.915262	0.939949
TMT6plex	32.453907	0.945584
TMT6plex	31.978863	0.649523
TMT6plex	34.177458	0.738139
Unmodified	32.874814	0.689728
TMT6plex	32.832357	0.844117
TMT6plex	34.999999	0.470743
TMT6plex	32.770383	0.885069
Methyl	34.999999	0.912523
TMT6plex	41.826537	0.892135
mixed	35.871363	0.556061
mixed	32.579494	0.658967
TMT6plex	32.349768	0.870662
TMT6plex	31.808841	0.851398
Oxidation	34.999999	0.472689
Phospho	31.285554	0.897582
Unmodified	32.881185	0.870518
mixed	41.068760	0.889079
Unmodified	31.743389	0.685003
Phospho	34.999999	0.663730
TMT6plex	34.048948	0.912445
Unmodified	32.414570	0.759780
mixed	32.906282	0.721902
TMT6plex	34.999999	0.950312
TMT6plex	31.582782	0.882670
TMT6plex	34.999999	0.660304
TMT6plex	33.700967	0.749277
Oxidation	32.874975	0.892367
TMT6plex	32.786629	0.826550
TMT6plex	34.999999	0.845996
TMT6plex	33.885643	0.655797
mixed	33.938974	0.928442
Unmodified	34.255487	0.853534
mixed	33.673656	0.896811
Unmodified	31.620747	0.608431
TMT6plex	32.103488	0.652393
Unmodified	31.379592	0.925474
Unmodified	32.566270	0.952300
Oxidation	32.970542	0.865438
TMT6plex	34.999999	0.759489
TMT6plex	34.999999	0.727791
GlyGly (Ub)	32.041687	0.874796
Unmodified	32.826746	0.870968
Phospho	32.314736	0.863196
TMT6plex	33.727887	0.871152
Unmodified	25.609463	0.436359
TMT6plex	34.999999	0.835950
Oxidation	34.999999	0.902895
Unmodified	32.444301	0.914595
TMT6plex	33.842927	0.834476
Unmodified	34.999999	0.881638
Unmodified	32.869509	0.921371
Unmodified	31.883898	0.894763
Unmodified	32.487398	0.943778
Unmodified	32.500419	0.845563
TMT6plex	34.268105	0.633170
Unmodified	32.232097	0.931502
Oxidation	32.394418	0.881893
Oxidation	32.225904	0.902806
Unmodified	32.524693	0.841513
Acetyl	34.999999	0.871706
TMT6plex	34.999999	0.899723
TMT6plex	32.864636	0.436783
TMT6plex	34.999999	0.673922
TMT6plex	34.999999	0.404660
Unmodified	33.129627	0.838583
Unmodified	32.076406	0.663376
Unmodified	32.394418	0.888083
TMT6plex	33.110264	0.894645
mixed	33.138344	0.708660
TMT6plex	34.999999	0.283979
Unmodified	32.213673	0.955462
TMT6plex	26.323643	0.889697
Unmodified	32.432023	0.953491
TMT6plex	34.999999	0.549601
TMT6plex	31.367651	0.803053
TMT6plex	32.493943	0.881519
Methyl	34.999999	0.146164
Oxidation	31.593689	0.961554
TMT6plex	27.367049	0.897707
Unmodified	32.378396	0.883602
Unmodified	32.348898	0.940579
Unmodified	32.643285	0.880489
Unmodified	33.478740	0.827254
Phospho	34.999999	0.798990
TMT6plex	31.549668	0.934643
TMT6plex	33.054620	0.739185
Unmodified	33.793443	0.612868
Unmodified	32.229686	0.831778
mixed	34.999999	0.243330
TMT6plex	31.938809	0.854583
Unmodified	31.393966	0.961968
Oxidation	30.438027	0.942923
Unmodified	32.203460	0.960611
Pyro-Glu	32.259080	0.868936
Unmodified	32.008129	0.897307
Unmodified	34.999999	0.590355
mixed	33.239231	0.924655
TMT6plex	31.916085	0.711031
Acetyl	31.132826	0.952783
Unmodified	34.999999	0.755701
Unmodified	32.566270	0.862956
TMT6plex	26.340947	0.845400
Unmodified	31.047353	0.907368
TMT6plex	32.751438	0.781332
Unmodified	30.636629	0.911305
TMT6plex	31.966421	0.808854
Unmodified	31.880456	0.908524
Unmodified	33.982146	0.888613
mixed	34.999999	0.726171
Unmodified	32.867721	0.859006
Unmodified	31.363422	0.963755
Unmodified	32.970542	0.853473
TMT6plex	32.303509	0.646255
TMT6plex	34.999999	0.763885
Oxidation	32.100791	0.841579
TMT6plex	31.300449	0.880477
TMT6plex	33.524692	0.880710
Unmodified	32.464033	0.949308
Unmodified	32.771632	0.860105
Oxidation	32.473603	0.919007
Phospho	34.999999	0.895084
Unmodified	32.699102	0.935824
Unmodified	34.999999	0.832038
TMT6plex	33.070040	0.847950
mixed	31.758189	0.668453
Unmodified	32.624337	0.828441
Methyl	34.999999	0.642017
TMT6plex	33.897907	0.770022
mixed	32.213488	0.802587
Oxidation	33.218253	0.901830
Oxidation	32.522315	0.892872
TMT6plex	34.200525	0.544412
mixed	34.999999	0.469763
Unmodified	32.421270	0.919055
TMT6plex	34.999999	0.869129
TMT6plex	33.880794	0.822304
Unmodified	32.335588	0.915809
Oxidation	34.999999	0.731541
Unmodified	32.570302	0.916254
mixed	31.113607	0.944802
Unmodified	33.478740	0.623865
mixed	32.339609	0.841558
Acetyl	33.404031	0.836691
TMT6plex	33.738562	0.953539
Unmodified	33.285287	0.823864
Unmodified	32.806534	0.303763
GlyGly (Ub)	32.391590	0.943435
Unmodified	32.901120	0.788458
Unmodified	32.289508	0.880762
Unmodified	31.917703	0.862268
mixed	33.880794	0.848287
TMT6plex	34.999999	0.772855
Unmodified	31.362435	0.784282
Unmodified	31.271929	0.893660
TMT6plex	34.999999	0.747662
Acetyl	31.403515	0.907746
TMT6plex	34.177458	0.780432
Unmodified	32.911962	0.748946
Oxidation	32.530025	0.775392
Unmodified	32.873994	0.736469
TMT6plex	34.999999	0.716427
TMT6plex	33.676538	0.846915
Unmodified	32.566270	0.943441
Unmodified	34.999999	0.891490
Unmodified	31.943485	0.894594
mixed	32.276890	0.514208
Unmodified	34.999999	0.786422
mixed	26.058775	0.898514
TMT6plex	32.473320	0.903263
Unmodified	34.999999	0.929047
Unmodified	32.473603	0.867820
TMT6plex	31.070861	0.816702
Unmodified	33.061081	0.821825
TMT6plex	31.986102	0.688733
Unmodified	34.999999	0.845776
Unmodified	34.999999	0.944432
Unmodified	34.351906	0.616696
Unmodified	32.217580	0.940276
TMT6plex	34.999999	0.541017
Unmodified	33.927998	0.930162
Unmodified	33.347532	0.822308
Unmodified	32.222515	0.723791
TMT6plex	32.642686	0.776394
Unmodified	31.910521	0.934024
TMT6plex	26.339719	0.776022
Acetyl	31.239083	0.803611
TMT6plex	32.939300	0.843430
TMT6plex	32.135391	0.916476
Unmodified	32.426238	0.939241
Acetyl	34.999999	0.927594
Oxidation	34.999999	0.710423
mixed	34.775466	0.918860
GlyGly (Ub)	32.598636	0.756709
TMT6plex	32.091117	0.844299
mixed	34.999999	0.591747
Unmodified	34.999999	0.882221
Unmodified	32.371363	0.914339
Unmodified	34.999999	0.860865
TMT6plex	31.254753	0.748119
Unmodified	32.923931	0.896612
Unmodified	33.153665	0.776244
TMT6plex	33.660233	0.758384
Unmodified	31.609297	0.596807
Unmodified	34.999999	0.901530
Acetyl	31.256488	0.897381
Unmodified	33.181670	0.918136
Phospho	34.999999	0.789269
Unmodified	31.417179	0.836884
Unmodified	34.999999	0.906790
TMT6plex	31.351972	0.881810
TMT6plex	32.601920	0.970582
TMT6plex	32.103488	0.654469
Unmodified	31.919834	0.890031
Unmodified	33.425391	0.804004
mixed	34.999999	0.638773
Unmodified	34.999999	0.733842
GlyGly (Ub)	31.875512	0.911985
Unmodified	34.999999	0.576200
Oxidation	31.556687	0.916535
Unmodified	27.357051	0.856458
TMT6plex	33.440647	0.887521
TMT6plex	31.541929	0.928759
TMT6plex	34.999999	0.645579
Unmodified	33.859429	0.750345
TMT6plex	33.800173	0.845674
Unmodified	32.648718	0.857007
TMT6plex	32.407710	0.737572
Unmodified	34.999999	0.700221
Phospho	34.999999	0.674335
GlyGly (Ub)	31.903130	0.903940
mixed	33.017704	0.685240
Unmodified	32.985619	0.842856
mixed	31.254753	0.758617
Unmodified	31.423137	0.942019
mixed	34.155869	0.891031
Unmodified	32.171839	0.930930
Oxidation	33.104393	0.899148
Unmodified	32.474053	0.891877
Unmodified	31.599349	0.946081
Unmodified	34.999999	0.715456
TMT6plex	34.999999	0.427802
mixed	32.518920	0.670116
mixed	31.359959	0.619197
TMT6plex	31.776574	0.876826
Unmodified	32.430753	0.939997
Unmodified	31.825805	0.905887
Unmodified	32.665592	0.926969
TMT6plex	34.999999	0.457696
Unmodified	32.134387	0.931316
Unmodified	31.642035	0.936760
TMT6plex	34.999999	0.230321
Oxidation	32.376924	0.751241
Unmodified	33.778551	0.597028
Unmodified	32.151762	0.900210
Unmodified	32.136777	0.842232
TMT6plex	34.012035	0.635880
Unmodified	32.676265	0.731453
Unmodified	33.088017	0.843642
Unmodified	32.613614	0.896052
Unmodified	32.699102	0.836770
Unmodified	32.112879	0.927986
Unmodified	34.999999	0.747260
Unmodified	33.534986	0.831531
Unmodified	33.361286	0.736089
Oxidation	32.517669	0.797494
mixed	32.780725	0.800921
TMT6plex	34.999999	0.769777
TMT6plex	34.645268	0.813602
TMT6plex	30.691758	0.873925
TMT6plex	34.999999	0.977793
Unmodified	34.999999	0.730490
Oxidation	32.733837	0.883720
Unmodified	32.107073	0.911206
Phospho	32.209408	0.901047
Unmodified	34.999999	0.710720
Oxidation	31.366438	0.950840
Unmodified	34.999999	0.060854
Unmodified	32.524517	0.846345
Unmodified	34.999999	0.736219
Unmodified	31.431335	0.922872
Phospho	34.999999	0.695082
TMT6plex	32.058871	0.975234
TMT6plex	32.416716	0.922709
Unmodified	31.334653	0.948547
Unmodified	34.999999	0.883579
Oxidation	33.457100	0.444360
Oxidation	34.999999	0.929318
Acetyl	31.085101	0.922714
Unmodified	31.943485	0.960176
TMT6plex	31.710058	0.928206
Unmodified	32.722306	0.876274
TMT6plex	34.010085	0.889618
Oxidation	31.533229	0.631784
HexNAc	34.999999	0.942282
TMT6plex	37.601921	0.804789
Unmodified	34.999999	0.824333
Unmodified	31.593689	0.953402
mixed	32.266298	0.682451
Unmodified	33.352694	0.877445
Unmodified	33.534986	0.606363
TMT6plex	33.930707	0.844017
mixed	31.899604	0.859759
Acetyl	31.043583	0.857769
TMT6plex	34.999999	0.933444
Acetyl	31.196052	0.812532
GlyGly (Ub)	32.522178	0.772845
Unmodified	32.223910	0.776976
mixed	33.750159	0.825363
Unmodified	32.781771	0.836800
Unmodified	34.188497	0.956855
Unmodified	32.779905	0.873501
TMT6plex	34.999999	0.886816
Unmodified	32.368457	0.762624
Unmodified	33.033958	0.791762
TMT6plex	31.896490	0.517074
Phospho	31.018552	0.918343
Unmodified	34.336072	0.729527
mixed	34.999999	0.671996
TMT6plex	34.996906	0.466352
TMT6plex	32.734895	0.801929
